date_created_utc,creator,creator_url,version,os,question_id,question_url,question_title,question_content
2026-05-22 04:05,RalphSimon,https://support.mozilla.org/en-US/user/RalphSimon/,151.0,Windows 11,1583030,https://support.mozilla.org/questions/1583030,anniversary not saving,"bold text When I enter a contacts anniversary in Thunderbird  > Address book > edit > Add special date, It does not save. "
2026-05-22 05:01,EgbertiB,https://support.mozilla.org/en-US/user/EgbertiB/,,Windows 11,1583041,https://support.mozilla.org/questions/1583041,"Filteren is mijn probleem, slechts enkele berichten zijn naar de gewenste lokale map verhuist, maar de meeste blijven in de Postvak-In staan, het filter-log blijft leeg.","De situatie is als volgt, Thunderbird heeft 13000 berichten of in ieder geval de headers ervan, opgehaald, en in mijn ""Postvak IN"" geplaatst, en er 8000 gekopieerd en in de folder Belangrijk geplaatst. Een keuze van Thunderbird. In 4 lokale mappen, bevat er één 1 bericht, en een tweede lokale map bevat 77 berichten, de overige lokale mappen zijn leeg, het ""Flterlogboek"" is eveneens leeg. Voor alle lokale doel mappen is een filter. Alle filters zijn geselecteerd, en bij ""Nu-Uitvoeren"" lijkt geen tijd te kosten. Gebeurd het filteren eigenlijk wel? Het verplaatsen naar een lokale map gaat in ieder geval niet. Wat zou ik hieraan kunnen doen? Bij voorbaat mijn dank, met vriendelijke groet, Egbert de Ruijter "
2026-05-22 10:44,hartvanyi,https://support.mozilla.org/en-US/user/hartvanyi/,151.0,Windows 10,1583077,https://support.mozilla.org/questions/1583077,o365 e-mail fiók kezelési probléma,Jó reggelt! A 151.0 változatban az o365 levelező fiókba érkező leveleknél nem működik a továbbküldés funkció. Nem jelenik meg a levél szerkesztő ablak sem. A nem o365 levelező rendszereknél minden jól működik.  Szép napot nektek! Tamás 
2026-05-22 23:40,jtblazek,https://support.mozilla.org/en-US/user/jtblazek/,150.0.2,Windows 11,1583186,https://support.mozilla.org/questions/1583186,Outgoing Spectrum (wi.rr.com) emails sometimes not processing.,"Earlier this week I replaced my router and modem with Spectrum's latest equipment offering higher speeds and a back up battery.  Sometimes the outgoing emails come back unsent with the same message as others I see have noted.  Error occurred while sending and I am using the same outgoing - mail.twc.com, for the outgoing server.  I found that if I try to resend 2 or 3 more times the email does finally get sent.  And yes my incoming emails come through without an issue.   Also, for 2-3 days after making the equipment switch, when Thunderbird would check for emails and there were none to download, I would receive a message to check settings and that it was unable to connect.  However by day 3 and 4 after the new installation I no longer receive that extra pop-up message that only started occurring after the equipment change.  Any thoughts?  Or is it Spectrum? Terri "
2026-05-23 03:17,ndbrill,https://support.mozilla.org/en-US/user/ndbrill/,Latest Windows,Windows 11,1583222,https://support.mozilla.org/questions/1583222,"""Automatically follow detected online state"" does not work for Yahoo SMTP server","Cannot get online mode to send message. It is NOT a matter of a menu item hidden. ""Automatically follow detected online state"" does not work for Yahoo SMTP server after computer turned off and Internet connection lost. And now no pop up appears to add a newly acquired Yahoo password in order to send a message.  After computer turned off, SMTP always requires a new 3rd party password from Yahoo. IMAP never requires updated password from Yahoo. "
2026-05-23 20:09,blhalteman,https://support.mozilla.org/en-US/user/blhalteman/,151.0 (64-bit),Windows 10,1583336,https://support.mozilla.org/questions/1583336,why are suddenly are all my emails going right to my trash bin?,Why are suddenly are all my emails going right to my trash bin? I did have to change my email password.  Could that be the reason? 
2026-05-24 15:49,akarinliu,https://support.mozilla.org/en-US/user/akarinliu/,151.0,Windows 11,1583486,https://support.mozilla.org/questions/1583486,Thunderbird Login Outlook.com Mailbox Port Clash Bug,"我最近遇到了无法发送邮件的问题，我尝试删除账户重新登录，但是遇到了一个问题：获取登录信息默认使用本地电脑的 443 端口，但是与 Steamcommunity 302 和 Laravel Herd 等涉及使用 https 端口的软件冲突，希望能够改为随机端口以解决该问题。 I recently ran into an issue where I tried to delete my account and re-login, but I had a problem: getting login information was used by port 443 of the local computer by default, but with Steamcommunity 302 and Laravel Herald and other software conflicts involving the use of https port, hoping to change to a random port to resolve the issue. "
2026-05-24 21:57,rellison,https://support.mozilla.org/en-US/user/rellison/,150.0.2,Windows 11,1583539,https://support.mozilla.org/questions/1583539,Filters not working all of the time to outlook,I have 2 accounts one is thru Outlook.com and one is from my cable provider. When a message comes in from my cable provider if the subject meets one of the filter entries it should mov it to the folder in Outlook via the account I have setup in thunderbird. Sometimes this takes place and it worked like it was supposed to and others it doesn't I find all of the message that should have been forwarded still in the inox of the other account. When I look at the filter log it shows that the move was completed. Its kind of funny because the folder in theoutlook account turns blue like it is holding a new message but when you click on it the message is not there. Thanks Rick 
2026-05-24 23:53,RHall,https://support.mozilla.org/en-US/user/RHall/,140.10.2esr,Windows 10,1583554,https://support.mozilla.org/questions/1583554,Tbird fails accessing MS outlook.com email,"Once in a while, when I download email, Tbird fails accessing outlook.com. The message is in the attached  image. If I redownload, it works. Any Ideas? P.S. this has happened with several versions of Tbird... Thanks. "
2026-05-25 02:19,Highlander009,https://support.mozilla.org/en-US/user/Highlander009/,140.11.0esr (64-bi,Windows 10,1583580,https://support.mozilla.org/questions/1583580,No new messages alert,"I have TB version 140.11.0esr (64-bit) running on Win 10. I have multiple accounts and each is set to check for new messages every 10 minutes (nothing else is ticked under ""Server Settings).  Everything is ticked under ""When new message arrives"" (and default sound is used). When new messages were available to download, TB used to play alert sound (and I would know to download new messages) but now TB is sounding (the new messages) alert every time it checks for new messages even if there are NO new messages to download! How do I revert to the alert ONLY being sounded when there ARE new messages to download? "
2026-05-25 06:59,pike42begap,https://support.mozilla.org/en-US/user/pike42begap/,151.0 (64 bit),Windows 11,1583610,https://support.mozilla.org/questions/1583610,Cannot print event selected from calendar (using Ctrl-P).  Prints first event in the week instead of selected event,"Week starts on Sunday.  Events scheduled for Monday through Thursday.  Select event set for Thursday and Crtl+P.  Print preview shows event scheduled for Monday, not Thursday's event. "
2026-05-26 01:05,cj23,https://support.mozilla.org/en-US/user/cj23/,May 7 or after. ??,Windows 11,1583741,https://support.mozilla.org/questions/1583741,"After changing some settings, all emails printed as plain text only, even past emails.","I started setting up Thunderbird on May 8, after I got my new windows 11 computer. I added 6 of my most important email accounts (different providers). Today, I went through settings to make things better (I thought). Immediately after, all my email accounts (both current & previous messages started printing in plain text only. I tried to fix by going to view, message body as...simple text, restart, then back to original HTML. Then, restart again. All this to no avail. I am sure it is a setting because until today, all were in HTML. "
2026-05-26 12:03,mbitzl,https://support.mozilla.org/en-US/user/mbitzl/,keine Ahnung,Windows 11,1583830,https://support.mozilla.org/questions/1583830,"Ich komme nicht mehr in mein Thunderbird, da ich die App gelöscht hatte und das Passwort angeblich nicht stimmt.","Ich kam nicht mehr in mein Thunderbird. Es hieß immer, dass ich das Passwort brauche. Dieses wurde aber nicht akzeptiert. Bin Laie in den technischen Dingen. Habe die App deinstalliert, da ich mir sicher war, dass das Passwort das richtige ist. Nun wollte ich die App neu intallieren, aber dazu soll ich das Passwort eingeben. Wahrscheinlich hatte ich es doch mal geändert, kann mich aber nicht erinnern, da ich es ja nie mehr brauchte. Jetzt komme ich auf gar nichts mehr, da man das PAsswort eingeben muss und ich erst gar nicht in Thunderbird komme. Wäre aber sehr wichtig, da hier all meine Mails gespeichert sind. "
2026-05-26 16:23,knightd73,https://support.mozilla.org/en-US/user/knightd73/,140.11.0esr,Linux,1583852,https://support.mozilla.org/questions/1583852,all emails for inbox going to deleted folder,Had my computer recently setup linux mint with Thunderbird for my email access. I used the automatic setup to transfer across from Microsoft Hotmail/outlook system.  now all my emails -time sheets pay advice plus plus important emails are now being delivered automatically to deleted file. Not the inbox  I had a file callede archive where I would store all my previous timesheets pay advice these apart from previous month have been deleted - suspect its a automatic clean up after ex many days so thats lost permanently  How can I resolve this issue of the inbox going to deleted file/folder ? 
2026-05-26 21:38,jbassett,https://support.mozilla.org/en-US/user/jbassett/,151.0.1,Microsoft Windows 11,1583896,https://support.mozilla.org/questions/1583896,Thunderbird keeps re-downloading all email/folders for all accounts,"Thunderbird has started acting as if it is the first time being opened after entering in all account info.  All the folders expand down the left side (as if it's just finding them for the first time) and all email is re-downloaded. Thunderbird is up-to-date using 151.0.1 on Microsoft Windows 11. I have setup the same accounts in Microsoft Outlook, the issue is not happening in Outlook. The email server is Ubuntu Linux, Postfix, Dovecot. "
2026-05-27 02:47,rochmike16,https://support.mozilla.org/en-US/user/rochmike16/,140.11.0esr,Windows 11,1583948,https://support.mozilla.org/questions/1583948,"In my subfolders, under All Mail, I had a large file, with many subfolders, full of vital information, thast has disappeared.","I was working busily in Thunderbird email, where I have a number of subfolders under ""All Mail"" where I store replies and such. One of the most important subfolders (which itself has many subfolders) has suddenly disappeared. I've looked manually through other subfolders, to see if I somehow moved it by accident, to no avail. Is there a way to search for a subfolder, or can anyone suggest where it might have gone? "
2026-05-27 03:58,mgh6rcvkbm,https://support.mozilla.org/en-US/user/mgh6rcvkbm/,150.0.2 (aarch64),Mac OS x 10_15_7,1583958,https://support.mozilla.org/questions/1583958,E-mails are gone,"I licked on the bottom for ""Trash mails control"" under ""Tools/Utilities"", and then ""Delete e-mails as Trash in the Map"" by mistake. (I try to translate here, but may be not correct since I just have the program in Norwegian). All mails in Inbox are gone - and I at once checked my Mail Server by One.com - but everything was gone there too. Are there any way to get them back?? Bjørn Vegard [edited email from community support forum] "
2026-05-27 08:05,dcran5,https://support.mozilla.org/en-US/user/dcran5/,115.18.0 (32 bit),Windows 7,1583986,https://support.mozilla.org/questions/1583986,Deleted a folder..  How to get it back?,I renamed a folder and then when i went to put the emails in it..  it's gone..  how can i get it back?? 
2026-05-27 12:43,RJBuy,https://support.mozilla.org/en-US/user/RJBuy/,15.0.3,Windows 11 vs Windows 7,1584009,https://support.mozilla.org/questions/1584009,Slow Thunderbired email retrieval in Windows 11,"I have 2 Windows 11 laptops running Thunderbird. Retrieval of POP3 account email takes 10 times longer on Windows 11 as compared with Windows 7. I have 13 different email accounts. If there is nothing new to download, my windows 7 computer takes 5 seconds to check all account. Windows 11 takes 50 seconds for the same task... clunking along very much slower. I have tried many approaches to tracking down the cause of the slowness. Antivirus software (Norton 360) and various Thunderbird and system settings. Nothing makes any noticeable difference. I'm at a loss for what to try or even to finding anyone discussing the same issue. I have been using Thunderbird on at least 4 windows 7 pcs with no such issue. Both my windows laptops have the same clunky slowness. I want to move to windows 11, but this is holding me back. Is this just inherent to Windows 11? Any ideas would be appreciated. Thanks "
2026-05-27 16:54,derrickmullard,https://support.mozilla.org/en-US/user/derrickmullard/,140.9,Windows 11,1584035,https://support.mozilla.org/questions/1584035,Thunderbird inbox saying unable to write email to inbox. please can anyone help,message comes up saying unable to write email to mail box.  make sure file system allows you to write privileges and enough disc space to copy to mailbox.  please can anyone help with this as cant seem to contact thunderbird. many thanks 
2026-05-27 17:44,ronaldmackool,https://support.mozilla.org/en-US/user/ronaldmackool/,151.0.1 64 bit,Windows 11,1584040,https://support.mozilla.org/questions/1584040,can't receive messages since I updated this morning,"I updated Thunderbird this morning now I am not receiving mail, I sent out a group email this morning and I'm not sure if they are going out since I address them to myself and BCC to everyone else. Anyone else having this problem since the update? I use Xfinity as my provider Thanks151.0.1 "
2026-05-27 18:45,flamtour,https://support.mozilla.org/en-US/user/flamtour/,151.0.1,Windows 10,1584049,https://support.mozilla.org/questions/1584049,do not OUTBOX in my Thunderbird email - how do I get that,"need OUTBOX on my thunderbird email - not there - what do I do to access, need to delete an email that do not want to send "
2026-05-27 22:53,ckash01,https://support.mozilla.org/en-US/user/ckash01/,102.14.0,Windows 10/11,1584091,https://support.mozilla.org/questions/1584091,Specific Thunderbird user folder location for specific user emails,"Thunderbird Version 102.14.0 When in the Folders, Unread Folders only view and selecting a specific user folder in the Folders pane which contains a specific unread user email, then selecting a specific user email within the folder in the Emails pane, if the All Folders view is selected, then deselected, the specific folder location (which was highlighted) of the specific email being viewed in the Read pane is lost if there are no unread emails remaining.  There are multiple ways in which losing the specific folder location of a specific email is lost.  Another more general condition. With no unread emails, view All Folders only. Select a specific Folder. Select a specific email within the Folder.  Switch to Unread Folders and deselect All Folders.  Select All Folders again. Although the specific email is still selected and in the Read pane, there is no indication as to it's specific folder location in the Folders pane. How can the specific folder location of a specific user email be determined after it's status has changed to Read? For a specific email, the ""Location"" column in the Emails pane would be a logical choice, but it is blank and contains no information. This question is also not related to the Thunderbird app folder locations such as Profile. This question is a functional question about Thunderbird email attributes. "
2026-05-27 23:03,JHHL,https://support.mozilla.org/en-US/user/JHHL/,Unknown,Pop! OS (Ubuntu fork) 21.10,1584094,https://support.mozilla.org/questions/1584094,"Thunderbird stopped working overnight, and now refuses to launch.","I have a fairly old Thunderbird ESR Flatpak installed on my System76 Meerkat. Yesterday, it was working just fine. This morning, it refuses to launch, giving no error message from the desktop, and behaves as if something has been deleted. "
2026-05-28 01:10,linda56,https://support.mozilla.org/en-US/user/linda56/,no idea,,1584110,https://support.mozilla.org/questions/1584110,Sent emails going straight to TRASH folder,"For a few days, MOST of my sent emails are not going to their destination but ending up in the TRASH folder.  If I keep resending, it might finally go through.  I've looked up solutions but still unsure what's going on. "
2026-05-28 06:32,branden.bb,https://support.mozilla.org/en-US/user/branden.bb/,151.0.1 (64-bit),Windows 11,1584158,https://support.mozilla.org/questions/1584158,Thunderbird suddenly not connecting to gmail imap / setting up new gmail fails,"As of a few days ago, I have the latest thunderbird installed and can't say when this began happening, but despite it working for years with two gmail accounts, neither gmail account will now sync / connect and it has authorization issues. I've then tried running thunderbird in a sandbox / uninstalling / reinstalling / deleting the user profile / registry entries, you name it...when setting up a gmail account in thunderbird, an error of ""Authentication error. Unable to log in at server. Probably wrong configuration, username or password."" come up, despite the password being verified as correct. If I manually setup gmail using the gmail settings, of imap.gmail.com / port 993 and SSL / TLS and Oauth2, and do a test, I'm met with ""Connection to server.imap.gmail.com:993 failed"" Nothing has changed on my computer in the time leading up to this not working. No windows updates performed...no changes to the firewall etc. You name it. I've checked it all. Strange! Any ideas? Thanks! "
2026-05-28 22:56,james330,https://support.mozilla.org/en-US/user/james330/,152.0b2,Windows 11,1584315,https://support.mozilla.org/questions/1584315,Deletion of an email in the middle of the message list pane also caused the next selected emai to be the one at the top of the list.,"When I delete a message from the message list (not the first one), the next email selected is the first one in the list. This is a change in behavior - it used to the the one following the position of the deleted the email would be selected. "
2026-05-29 03:55,175k.wong,https://support.mozilla.org/en-US/user/175k.wong/,151.0.1 (64-bit),Windows 11,1584365,https://support.mozilla.org/questions/1584365,"While composing,  unable to see what I am type on the right when over the current window","When I compose a next message, anything I type exist the current window size (on the right) were disappear, until I press CTRL- to zoom out the scene. But when the same issue happened when I kept on typing. I.E. the content I was typing did not move to the next line. So that I could see what I was typing. (example: the top line of this message, if my window is too big, I can only see upto 'the cur"", then ""rent window..."" is out of the picture. I should move ""current window.."" to the next line). This is very frustrating when typing a long email. The only option I am using is the manually pressing 'Enter' for the new line. "
2026-05-29 05:09,eronne531,https://support.mozilla.org/en-US/user/eronne531/,I can't get past,Windows 10,1584374,https://support.mozilla.org/questions/1584374,accidentally sorted all mail - 9000 emails. hung the program and I can't get it to stop.,"Thunderbird is hung up sorting 9000 emails. I downloaded and upgraded program, turned off my computer. I can't get it to stop sorting. Its been hours. "
2026-05-29 06:17,quantumnanotechextinction,https://support.mozilla.org/en-US/user/quantumnanotechextinction/,140.11.0esr,Windows 10/11,1584394,https://support.mozilla.org/questions/1584394,Yahoo error: The current operation on 'Inbox' did not succeed. The mail server for account (myaccount)@yahoo.com responded: p.,"I can see and check mail fine, I can send mail fine, and I've tried repairing the inbox folder. I'm using OAuth. What is the meaning of this error? I get it every time I start  Thunderbird. "
